"kind","test","classification","lane","root_cause","source_line"
"ERROR","tests/integration/test_phase3c_documents.py::test_particulars_of_claim_endpoint_returns_200","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_particulars_of_claim_endpoint_returns_200"
"ERROR","tests/integration/test_phase3c_documents.py::test_schedule_of_loss_endpoint_returns_200","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_schedule_of_loss_endpoint_returns_200"
"ERROR","tests/integration/test_phase3c_documents.py::test_particulars_includes_edt","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_particulars_includes_edt"
"ERROR","tests/integration/test_phase3c_documents.py::test_particulars_includes_reason_for_dismissal","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_particulars_includes_reason_for_dismissal"
"ERROR","tests/integration/test_phase3c_documents.py::test_particulars_includes_service_dates","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_particulars_includes_service_dates"
"ERROR","tests/integration/test_phase3c_documents.py::test_schedule_includes_value_range_figures","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_schedule_includes_value_range_figures"
"ERROR","tests/integration/test_phase3c_documents.py::test_schedule_includes_value_range_basis","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_schedule_includes_value_range_basis"
"ERROR","tests/integration/test_phase3c_documents.py::test_poc_includes_unfair_dismissal_claim_type","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_poc_includes_unfair_dismissal_claim_type"
"ERROR","tests/integration/test_phase3c_documents.py::test_sol_includes_unfair_dismissal_claim_type","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_sol_includes_unfair_dismissal_claim_type"
"ERROR","tests/integration/test_phase3c_documents.py::test_poc_includes_legal_boundary_notice","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_poc_includes_legal_boundary_notice"
"ERROR","tests/integration/test_phase3c_documents.py::test_sol_includes_legal_boundary_notice","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_sol_includes_legal_boundary_notice"
"ERROR","tests/integration/test_phase3c_documents.py::test_documents_include_self_help_draft_label","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_documents_include_self_help_draft_label"
"ERROR","tests/integration/test_phase3c_documents.py::test_poc_no_guarantee_language","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_poc_no_guarantee_language"
"ERROR","tests/integration/test_phase3c_documents.py::test_sol_no_guarantee_language","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_sol_no_guarantee_language"
"ERROR","tests/integration/test_phase3c_documents.py::test_poc_no_filing_language","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_poc_no_filing_language"
"ERROR","tests/integration/test_phase3c_documents.py::test_sol_no_representation_language","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_sol_no_representation_language"
"ERROR","tests/integration/test_phase3c_documents.py::test_unsupported_document_type_returns_422","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_unsupported_document_type_returns_422"
"ERROR","tests/integration/test_phase3c_documents.py::test_empty_facts_does_not_crash","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_empty_facts_does_not_crash"
"ERROR","tests/integration/test_phase3c_documents.py::test_safety_check_blocks_guarantee_phrase","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_safety_check_blocks_guarantee_phrase"
"ERROR","tests/integration/test_phase3c_documents.py::test_safety_check_blocks_filing_phrase","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_safety_check_blocks_filing_phrase"
"ERROR","tests/integration/test_phase3c_documents.py::test_safety_check_blocks_representation_phrase","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_safety_check_blocks_representation_phrase"
"ERROR","tests/integration/test_phase3c_documents.py::test_safety_check_passes_clean_content","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_safety_check_passes_clean_content"
"ERROR","tests/integration/test_phase3c_documents.py::test_rules_api_still_works","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_rules_api_still_works"
"ERROR","tests/integration/test_phase3c_documents.py::test_assess_endpoint_still_validates_client_deadline","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_assess_endpoint_still_validates_client_deadline"
"ERROR","tests/integration/test_phase3c_documents.py::test_static_routes_still_serve","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_static_routes_still_serve"
"ERROR","tests/integration/test_phase3c_documents.py::test_health_still_ok","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3c_documents.py::test_health_still_ok - ass..."
"ERROR","tests/integration/test_phase3d_paid_handoff.py::test_unpaid_document_returns_payment_required_true","ENVIRONMENT","payment","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3d_paid_handoff.py::test_unpaid_document_returns_payment_required_true"
"ERROR","tests/integration/test_phase3d_paid_handoff.py::test_unpaid_document_content_is_truncated","ENVIRONMENT","payment","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3d_paid_handoff.py::test_unpaid_document_content_is_truncated"
"ERROR","tests/integration/test_phase3d_paid_handoff.py::test_unpaid_preview_contains_preview_notice","ENVIRONMENT","payment","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3d_paid_handoff.py::test_unpaid_preview_contains_preview_notice"
"ERROR","tests/integration/test_phase3d_paid_handoff.py::test_paid_document_returns_payment_required_false","ENVIRONMENT","payment","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3d_paid_handoff.py::test_paid_document_returns_payment_required_false"
"ERROR","tests/integration/test_phase3d_paid_handoff.py::test_paid_document_returns_full_content","ENVIRONMENT","payment","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3d_paid_handoff.py::test_paid_document_returns_full_content"
"ERROR","tests/integration/test_phase3d_paid_handoff.py::test_paid_sol_returns_full_content","ENVIRONMENT","payment","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3d_paid_handoff.py::test_paid_sol_returns_full_content"
"ERROR","tests/integration/test_phase3d_paid_handoff.py::test_preview_contains_legal_boundary_notice","ENVIRONMENT","payment","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase3d_paid_handoff.py::test_preview_contains_legal_boundary_notice"
